,Unnamed: 0,gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,distance,tuition,education,income,region,filled_wage
252,253,female,other,56.93000031,yes,yes,yes,no,10.69999981,0.5,1.152420044,15,high,other,9.640000342999999
253,254,female,other,54.11999893,no,no,yes,no,10.69999981,0.5,1.152420044,12,low,other,9.640000342999999
254,255,male,other,48.75,no,no,yes,no,10.69999981,0.5,1.152420044,12,low,other,9.640000342999999
255,256,male,other,58.15999985,no,no,yes,no,10.69999981,0.5,1.152420044,16,low,other,9.640000342999999
256,257,female,other,40.90000153,no,no,yes,no,10.69999981,0.5,1.152420044,12,low,other,9.640000342999999
257,258,male,other,60.95999908,no,no,yes,no,10.69999981,0.5,1.152420044,17,high,other,9.640000342999999
258,259,male,other,65.70999908,no,yes,yes,no,10.69999981,0.5,1.152420044,15,low,other,9.640000342999999
259,260,female,other,53.72999954,no,no,yes,no,10.69999981,0.5,1.152420044,16,low,other,9.640000342999999
260,261,female,other,57.52999878,no,no,yes,no,10.69999981,0.5,1.152420044,16,low,other,9.640000342999999
261,262,male,other,63.11999893,yes,yes,yes,no,10.69999981,0.5,1.152420044,16,high,other,9.640000342999999
262,263,male,other,51.16999817,no,no,yes,no,5.3000001910000005,1.200000048,1.152420044,12,low,other,9.640000342999999
263,264,male,other,61.45000076,no,no,yes,no,5.3000001910000005,1.200000048,1.152420044,13,low,other,9.640000342999999
264,265,male,afam,58.93000031,yes,no,yes,no,5.3000001910000005,1.200000048,1.152420044,15,low,other,9.640000342999999
265,266,female,other,55.97999954,no,yes,yes,no,5.3000001910000005,1.200000048,1.152420044,12,high,other,9.640000342999999
266,267,male,other,44.77999878,no,no,yes,no,5.3000001910000005,1.200000048,1.152420044,12,low,other,9.640000342999999
267,268,male,other,49.25,no,no,yes,no,5.3000001910000005,1.200000048,1.152420044,12,low,other,9.640000342999999
268,269,male,other,56.29999924,yes,yes,yes,no,5.3000001910000005,1.200000048,1.152420044,12,high,other,9.640000342999999
269,270,female,other,65.68000031,no,no,no,no,7.0,0.10000000099999999,1.152420044,16,low,other,9.640000342999999
270,271,male,other,42.68999863,yes,yes,yes,no,7.0,0.10000000099999999,1.152420044,16,low,other,9.640000342999999
271,272,female,other,63.81999969,yes,yes,yes,no,7.0,0.10000000099999999,1.152420044,16,high,other,9.640000342999999
272,273,female,other,55.41999817,no,no,yes,no,7.0,0.10000000099999999,1.152420044,12,high,other,9.640000342999999
273,274,male,other,48.70999908,no,no,yes,no,7.0,0.10000000099999999,1.152420044,12,low,other,9.640000342999999
274,275,female,other,62.54000092,yes,yes,yes,no,7.0,0.10000000099999999,1.152420044,16,high,other,9.640000342999999
275,276,female,other,62.97000122,no,yes,yes,no,7.0,0.10000000099999999,1.152420044,16,high,other,9.640000342999999
276,277,male,other,63.20999908,yes,yes,yes,no,7.6999998089999995,0.10000000099999999,1.152420044,16,low,other,9.640000342999999
277,278,male,afam,38.20000076,no,no,no,no,7.6999998089999995,0.10000000099999999,1.152420044,12,low,other,9.640000342999999
278,279,female,other,54.99000168,no,no,yes,no,5.599999905,0.400000006,1.152420044,15,low,other,9.640000342999999
279,280,female,other,62.68000031,no,no,yes,no,5.599999905,0.400000006,1.152420044,16,high,other,9.640000342999999
280,281,female,other,50.66999817,no,no,yes,no,8.0,3.5,1.152420044,14,high,other,9.640000342999999
281,282,female,other,53.36000061,no,no,yes,no,8.0,3.5,1.152420044,13,low,other,9.640000342999999
282,283,male,other,58.91999817,no,no,yes,no,8.0,3.5,1.152420044,17,high,other,9.640000342999999
283,284,male,other,55.75,no,no,yes,no,8.0,3.5,1.152420044,12,low,other,9.640000342999999
284,285,female,other,52.74000168,no,no,yes,no,8.0,3.5,1.152420044,12,low,other,9.640000342999999
285,286,male,other,56.02000046,no,no,yes,no,8.0,3.5,1.152420044,16,low,other,9.640000342999999
286,287,male,other,58.58000183,yes,yes,yes,no,5.3000001910000005,0.699999988,1.152420044,16,high,other,9.640000342999999
287,288,male,hispanic,48.54999924,no,no,yes,no,5.3000001910000005,0.699999988,1.152420044,14,low,other,9.640000342999999
288,289,female,other,52.68000031,no,yes,yes,no,5.3000001910000005,0.699999988,1.152420044,14,low,other,9.640000342999999
289,290,female,hispanic,57.90000153,no,no,yes,no,5.3000001910000005,0.699999988,1.152420044,14,low,other,9.640000342999999
290,291,male,other,55.97000122,no,no,yes,no,10.19999981,1.200000048,1.152420044,16,low,other,9.640000342999999
291,292,male,other,58.86999893,no,no,yes,no,10.19999981,1.200000048,1.152420044,12,low,other,9.640000342999999
292,293,female,other,54.09999847,no,no,yes,no,10.19999981,1.200000048,1.152420044,12,low,other,9.640000342999999
293,294,male,other,40.22999954,no,no,yes,no,10.19999981,1.200000048,1.152420044,12,low,other,9.640000342999999
294,295,female,other,50.04000092,no,no,yes,no,10.19999981,1.200000048,1.152420044,12,low,other,9.640000342999999
295,296,male,other,58.25,yes,no,no,no,4.400000095,0.300000012,1.152420044,15,high,other,9.640000342999999
296,297,male,other,61.86999893,yes,yes,yes,no,4.400000095,0.300000012,1.152420044,16,high,other,9.640000342999999
297,298,male,other,67.62000275,yes,yes,yes,no,4.400000095,0.300000012,1.152420044,13,high,other,9.640000342999999
298,299,male,other,65.13999939,yes,yes,yes,no,4.400000095,0.300000012,1.152420044,16,low,other,9.640000342999999
299,300,male,afam,58.40999985,yes,yes,yes,no,4.400000095,0.300000012,1.152420044,15,high,other,9.640000342999999
300,301,male,other,66.83000183,yes,no,yes,no,4.400000095,0.300000012,1.152420044,16,high,other,9.640000342999999
301,302,female,afam,53.95999908,yes,no,yes,no,4.400000095,0.300000012,1.152420044,16,high,other,9.640000342999999
302,303,male,afam,52.77999878,no,no,no,no,4.400000095,0.300000012,1.152420044,16,high,other,9.640000342999999
303,304,female,other,52.65000153,yes,no,no,no,8.699999809,2.0,1.152420044,12,high,other,9.640000342999999
304,305,male,other,60.08000183,no,no,yes,no,8.699999809,2.0,1.152420044,15,low,other,9.640000342999999
305,306,male,other,55.59000015,no,no,no,no,8.699999809,2.0,1.152420044,12,low,other,9.640000342999999
306,307,male,other,53.02999878,yes,no,yes,no,8.699999809,2.0,1.152420044,16,high,other,9.640000342999999
307,308,female,other,40.77999878,no,no,yes,no,8.699999809,2.0,1.152420044,12,low,other,9.640000342999999
308,309,female,other,48.09000015,no,no,yes,no,8.699999809,2.0,1.152420044,12,low,other,9.640000342999999
309,310,male,other,41.72999954,no,no,no,no,8.699999809,2.0,1.152420044,12,low,other,9.640000342999999
310,311,female,other,55.66999817,no,no,yes,no,8.699999809,2.0,1.152420044,15,low,other,9.640000342999999
311,312,male,other,55.22999954,no,no,yes,no,8.699999809,2.0,1.152420044,12,low,other,9.640000342999999
312,313,male,other,62.36999893,yes,yes,yes,no,8.699999809,2.0,1.152420044,15,low,other,9.640000342999999
313,314,female,other,60.95999908,no,no,no,no,8.699999809,2.0,1.152420044,16,low,other,9.640000342999999
314,315,male,other,61.25999832,yes,yes,yes,no,8.699999809,2.0,1.152420044,16,high,other,9.640000342999999
315,316,female,other,60.91999817,no,no,yes,no,8.699999809,2.0,1.152420044,16,high,other,9.640000342999999
316,317,male,afam,46.13999939,no,no,yes,no,8.800000191,1.5,1.152420044,12,low,other,9.640000342999999
317,318,male,other,50.27999878,yes,no,yes,no,8.800000191,1.5,1.152420044,15,low,other,9.640000342999999
318,319,female,other,39.86000061,no,no,yes,no,8.800000191,1.5,1.152420044,12,low,other,9.640000342999999
319,320,male,other,59.11000061,yes,yes,yes,no,8.800000191,1.5,1.152420044,16,low,other,9.640000342999999
320,321,female,afam,43.41999817,no,no,yes,no,5.599999905,0.5,1.152420044,15,low,other,9.640000342999999
321,322,female,afam,49.06999969,no,no,yes,no,5.599999905,0.5,1.152420044,17,high,other,9.640000342999999
322,323,female,afam,36.25,yes,no,no,no,5.599999905,0.5,1.152420044,12,high,other,9.640000342999999
323,324,male,afam,48.38999939,no,no,yes,no,5.599999905,0.5,1.152420044,16,high,other,9.640000342999999
324,325,male,afam,49.02000046,yes,no,yes,no,5.599999905,0.5,1.152420044,16,low,other,9.640000342999999
325,326,female,afam,38.09000015,no,no,yes,no,5.599999905,0.5,1.152420044,12,low,other,9.640000342999999
326,327,female,afam,57.11999893,no,no,no,yes,8.0,0.699999988,1.152420044,16,low,other,9.640000342999999
327,328,male,other,62.43999863,yes,yes,yes,yes,8.0,0.699999988,1.152420044,16,high,other,9.640000342999999
328,329,female,hispanic,46.00999832,no,no,no,yes,8.0,0.699999988,1.152420044,12,low,other,9.640000342999999
329,330,female,other,57.54999924,yes,no,yes,yes,8.0,0.699999988,1.152420044,15,low,other,9.640000342999999
330,331,female,other,49.13000107,no,no,yes,no,10.19999981,0.0,1.152420044,12,low,other,9.640000342999999
331,332,female,other,50.72999954,no,no,yes,no,10.19999981,0.0,1.152420044,12,low,other,9.640000342999999
332,333,male,other,53.20999908,no,no,no,no,6.8000001910000005,2.200000048,1.152420044,15,low,other,9.640000342999999
333,334,female,other,57.22000122,no,no,yes,no,6.8000001910000005,2.200000048,1.152420044,16,low,other,9.640000342999999
334,335,female,other,47.18999863,no,no,yes,no,6.8000001910000005,2.200000048,1.152420044,13,low,other,9.640000342999999
335,336,male,other,36.36999893,no,no,no,no,6.8000001910000005,2.200000048,1.152420044,12,low,other,9.640000342999999
336,337,female,other,48.56000137,no,no,yes,no,6.8000001910000005,2.200000048,1.152420044,12,low,other,9.640000342999999
337,338,female,other,49.43999863,yes,yes,yes,no,6.8000001910000005,2.200000048,1.152420044,16,low,other,9.640000342999999
338,339,female,afam,49.22000122,no,no,no,yes,9.5,0.10000000099999999,1.152420044,13,low,other,9.640000342999999
339,340,male,afam,59.66999817,no,no,no,yes,9.5,0.10000000099999999,1.152420044,12,low,other,9.640000342999999
340,341,female,other,43.75999832,no,no,no,yes,9.5,0.300000012,1.152420044,12,low,other,9.640000342999999
341,342,male,other,54.24000168,no,no,no,yes,9.5,0.300000012,1.152420044,16,high,other,9.640000342999999
342,343,female,other,48.52999878,no,no,yes,yes,9.5,0.300000012,1.152420044,17,low,other,9.640000342999999
343,344,female,other,50.13999939,no,no,yes,no,12.60000038,5.1999998089999995,1.152420044,12,low,other,9.640000342999999
344,345,male,other,52.45999908,no,no,yes,no,12.60000038,5.1999998089999995,1.152420044,12,low,other,9.640000342999999
345,346,female,other,44.75999832,no,no,no,no,12.60000038,5.1999998089999995,1.152420044,12,low,other,9.640000342999999
346,347,female,other,46.24000168,no,no,yes,no,12.60000038,5.1999998089999995,1.152420044,12,low,other,9.640000342999999
347,348,male,other,58.77999878,yes,yes,yes,no,12.60000038,5.1999998089999995,1.152420044,16,high,other,9.640000342999999
348,349,male,other,62.49000168,yes,no,yes,no,8.0,6.0,1.152420044,16,high,other,9.640000342999999
349,350,male,other,43.65000153,no,no,yes,no,8.0,6.0,1.152420044,12,low,other,9.640000342999999
350,351,male,hispanic,56.02000046,no,no,yes,no,8.0,6.0,1.152420044,15,low,other,9.640000342999999
351,352,female,other,59.93000031,no,no,yes,no,8.0,6.0,1.152420044,17,low,other,9.640000342999999
352,353,male,other,60.81000137,no,no,yes,no,8.0,6.0,1.152420044,16,high,other,9.640000342999999
353,354,female,other,56.27999878,no,no,yes,no,8.0,6.0,1.152420044,12,low,other,9.640000342999999
354,355,male,other,42.79999924,no,no,yes,no,10.80000019,6.5,1.152420044,14,low,other,9.640000342999999
355,356,female,other,65.05000305,no,no,yes,no,10.80000019,6.5,1.152420044,12,low,other,9.640000342999999
356,357,female,other,50.88770227922496,no,yes,no,no,10.80000019,6.5,1.152420044,16,low,other,9.640000342999999
357,358,female,other,46.77999878,no,no,yes,no,10.80000019,6.5,1.152420044,12,high,other,9.640000342999999
358,359,male,other,54.86999893,yes,no,yes,no,10.80000019,6.5,1.152420044,16,high,other,9.640000342999999
359,360,male,other,49.11000061,no,no,yes,no,10.80000019,6.5,1.152420044,12,high,other,9.640000342999999
360,361,male,other,51.90000153,no,no,no,no,10.80000019,6.5,1.152420044,12,low,other,9.640000342999999
361,362,female,other,59.90000153,no,no,yes,no,10.80000019,6.5,1.152420044,15,low,other,9.640000342999999
362,363,male,other,58.22999954,no,no,yes,no,10.80000019,6.5,1.152420044,16,low,other,9.640000342999999
363,364,male,other,53.47000122,yes,no,no,no,10.80000019,6.5,1.152420044,16,low,other,9.640000342999999
364,365,male,other,58.06000137,no,no,yes,no,9.5,2.0,1.152420044,15,high,other,9.640000342999999
365,366,female,other,62.86000061,no,no,yes,no,9.5,2.0,1.152420044,16,low,other,9.640000342999999
366,367,female,other,52.93000031,no,no,yes,no,9.5,2.0,1.152420044,14,high,other,9.640000342999999
367,368,female,other,64.26999664,yes,no,yes,no,9.5,2.0,1.152420044,18,high,other,9.640000342999999
368,369,female,hispanic,51.59999847,no,no,yes,no,9.5,2.0,1.152420044,12,low,other,9.640000342999999
369,370,male,other,59.95999908,yes,no,yes,no,9.5,2.0,1.152420044,14,high,other,9.640000342999999
370,371,male,other,60.43999863,no,no,yes,no,5.3000001910000005,0.5,1.152420044,12,high,other,9.640000342999999
371,372,male,other,44.47000122,yes,yes,yes,no,5.3000001910000005,0.5,1.152420044,15,high,other,9.640000342999999
372,373,male,other,51.0,no,no,yes,no,5.3000001910000005,0.5,1.152420044,13,low,other,9.640000342999999
373,374,male,other,59.56000137,yes,yes,yes,no,5.3000001910000005,0.5,1.152420044,16,high,other,9.640000342999999
374,375,male,other,64.88999939,yes,no,yes,no,5.3000001910000005,0.5,1.152420044,13,high,other,9.640000342999999
375,376,male,other,58.24000168,no,no,yes,no,5.3000001910000005,0.5,1.152420044,15,high,other,9.640000342999999
376,377,female,other,44.13000107,yes,no,no,no,5.3000001910000005,0.5,1.152420044,17,low,other,9.640000342999999
377,378,male,other,62.20000076,yes,no,yes,no,5.3000001910000005,0.5,1.152420044,15,high,other,9.640000342999999
378,379,female,other,52.31000137,no,no,yes,no,5.3000001910000005,0.5,1.152420044,12,low,other,9.640000342999999
379,380,female,other,49.06000137,yes,yes,yes,no,5.3000001910000005,0.5,1.152420044,16,high,other,9.640000342999999
380,381,male,other,60.95000076,yes,no,yes,no,5.3000001910000005,0.5,1.152420044,15,high,other,9.640000342999999
381,382,female,other,55.97999954,no,no,yes,no,5.3000001910000005,0.5,1.152420044,12,low,other,9.640000342999999
382,383,male,other,67.40000153,yes,no,yes,no,6.3000001910000005,0.400000006,1.152420044,17,low,other,9.640000342999999
383,384,male,other,59.34000015,no,no,yes,no,6.3000001910000005,0.400000006,1.152420044,12,high,other,9.640000342999999
384,385,female,other,49.20999908,no,no,yes,no,6.3000001910000005,0.400000006,1.152420044,14,low,other,9.640000342999999
385,386,female,other,58.20000076,no,no,yes,no,6.3000001910000005,0.400000006,1.152420044,16,low,other,9.640000342999999
386,387,male,other,50.83000183,no,no,yes,no,6.3000001910000005,0.400000006,1.152420044,13,low,other,9.640000342999999
387,388,female,other,42.15999985,no,no,yes,yes,8.0,1.0,1.152420044,13,low,other,9.640000342999999
388,389,male,other,49.97999954,yes,no,no,yes,8.0,1.0,1.152420044,12,low,other,9.640000342999999
389,390,female,other,61.47000122,no,no,yes,yes,8.0,1.0,1.152420044,14,low,other,9.640000342999999
390,391,female,afam,54.63000107,no,no,yes,yes,8.0,1.0,1.152420044,13,low,other,9.640000342999999
391,392,female,afam,32.52000046,yes,no,no,yes,8.0,1.0,1.152420044,15,low,other,9.640000342999999
392,393,male,other,42.84000015,no,no,yes,yes,8.0,1.0,1.152420044,12,high,other,9.640000342999999
393,394,female,afam,51.08000183,no,no,no,yes,8.0,1.0,1.152420044,16,low,other,9.640000342999999
394,395,female,afam,48.20000076,no,no,yes,yes,8.0,1.0,1.152420044,14,low,other,9.640000342999999
395,396,female,afam,42.18999863,no,no,no,yes,8.0,1.0,1.152420044,12,low,other,9.640000342999999
396,397,female,other,48.88999939,no,no,yes,no,5.3000001910000005,1.100000024,1.152420044,12,low,other,9.640000342999999
397,398,male,hispanic,42.81999969,no,no,yes,no,5.3000001910000005,1.100000024,1.152420044,12,low,other,9.640000342999999
398,399,male,other,65.66999817,yes,yes,yes,no,5.3000001910000005,1.100000024,1.152420044,15,high,other,9.640000342999999
399,400,male,other,61.86999893,yes,yes,no,no,4.400000095,0.10000000099999999,1.152420044,16,high,other,9.640000342999999
400,401,male,other,61.27999878,yes,yes,yes,no,4.400000095,0.10000000099999999,1.152420044,17,high,other,9.640000342999999
401,402,male,other,62.18000031,no,yes,yes,no,4.400000095,0.10000000099999999,1.152420044,17,high,other,9.640000342999999
402,403,male,afam,60.18000031,yes,yes,yes,no,4.400000095,0.10000000099999999,1.152420044,16,high,other,9.640000342999999
403,404,female,other,36.59000015,no,no,yes,no,4.400000095,0.10000000099999999,1.152420044,12,low,other,9.640000342999999
404,405,male,afam,37.66999817,no,no,no,no,4.400000095,0.10000000099999999,1.152420044,12,low,other,9.640000342999999
405,406,female,hispanic,61.75,no,no,no,no,4.400000095,0.10000000099999999,1.152420044,16,low,other,9.640000342999999
406,407,male,other,49.31999969,yes,no,yes,no,5.099999905,0.5,1.152420044,17,high,other,9.640000342999999
407,408,male,other,53.33000183,no,no,yes,no,5.099999905,0.5,1.152420044,17,high,other,9.640000342999999
408,409,male,afam,48.70000076,no,yes,yes,no,5.099999905,0.5,1.152420044,13,high,other,9.640000342999999
409,410,female,other,66.23000336,no,no,yes,no,5.099999905,0.5,1.152420044,17,low,other,9.640000342999999
410,411,female,other,45.31999969,no,no,yes,no,5.099999905,0.5,1.152420044,12,low,other,9.640000342999999
411,412,male,other,58.16999817,no,no,yes,no,6.599999905,2.0,1.152420044,12,low,other,9.640000342999999
412,413,female,other,56.22000122,no,no,no,no,6.599999905,2.0,1.152420044,13,high,other,9.640000342999999
